group,contributor,consent,gender,education,age,australia,validation,image_name,choice,reason,certainty,plot_order,time_taken,start_time,end_time,
B,45396040,Consented,He,Masters,55+,No,xpJwT83,aus_cities_9_hex.png,9,hotspots,4,2,11.82827187,2019-12-05 00:29:26,2019-12-05 00:29:38,
B,45396040,Consented,He,Masters,55+,No,xpJwT83,aus_nwse_3_hex.png,3,hotspots,4,3,14.89051223,2019-12-05 00:29:38,2019-12-05 00:29:53,
B,45396040,Consented,He,Masters,55+,No,xpJwT83,aus_cities_4_geo.png,12,hotspots,4,4,21.15834403,2019-12-05 00:29:53,2019-12-05 00:30:14,
B,45396040,Consented,He,Masters,55+,No,xpJwT83,aus_three_9_geo.png,4,hotspots,4,5,18.9657557,2019-12-05 00:30:14,2019-12-05 00:30:33,
B,45396040,Consented,He,Masters,55+,No,xpJwT83,aus_nwse_6_geo.png,5,clusters,3,6,20.92209411,2019-12-05 00:30:33,2019-12-05 00:30:54,
B,45396040,Consented,He,Masters,55+,No,xpJwT83,aus_three_8_geo.png,5,hotspots,3,7,15.10698938,2019-12-05 00:30:54,2019-12-05 00:31:09,
B,45396040,Consented,He,Masters,55+,No,xpJwT83,aus_nwse_2_hex.png,2,clusters,4,8,14.49235487,2019-12-05 00:31:09,2019-12-05 00:31:24,
B,45396040,Consented,He,Masters,55+,No,xpJwT83,aus_cities_12_geo.png,6,trend,4,9,25.80315995,2019-12-05 00:31:24,2019-12-05 00:31:49,
B,45396040,Consented,He,Masters,55+,No,xpJwT83,aus_three_12_hex.png,6,hotspots,4,10,13.31924486,2019-12-05 00:31:49,2019-12-05 00:32:03,
B,45396040,Consented,He,Masters,55+,No,xpJwT83,aus_nwse_5_geo.png,9,hotspots,4,11,21.5823338,2019-12-05 00:32:03,2019-12-05 00:32:24,
B,45396040,Consented,He,Masters,55+,No,xpJwT83,aus_cities_3_hex.png,3,hotspots,4,12,17.14635992,2019-12-05 00:32:24,2019-12-05 00:32:42,
B,45368139,Consented,He,Bach,NA,No,DQWhOti,aus_cities_3_hex.png,3,0,3,1,10.60585093,2019-12-05 00:30:05,2019-12-05 00:30:16,
B,45368139,Consented,He,Bach,NA,No,DQWhOti,aus_nwse_3_hex.png,3,0,3,2,7.889073372,2019-12-05 00:30:16,2019-12-05 00:30:24,
B,45368139,Consented,He,Bach,NA,No,DQWhOti,aus_nwse_6_geo.png,6,clusters,3,3,7.635234356,2019-12-05 00:30:24,2019-12-05 00:30:31,
B,45368139,Consented,He,Bach,NA,No,DQWhOti,aus_cities_12_geo.png,6,trend,4,4,9.641933918,2019-12-05 00:30:31,2019-12-05 00:30:41,
B,45368139,Consented,He,Bach,NA,No,DQWhOti,aus_three_8_geo.png,0,0,3,5,3.389900446,2019-12-05 00:30:41,2019-12-05 00:30:44,
B,45368139,Consented,He,Bach,NA,No,DQWhOti,aus_nwse_5_geo.png,0,0,3,6,0.287905455,2019-12-05 00:30:44,2019-12-05 00:30:45,
B,45368139,Consented,He,Bach,NA,No,DQWhOti,aus_three_9_geo.png,0,0,3,7,0.431014776,2019-12-05 00:30:45,2019-12-05 00:30:45,
B,45368139,Consented,He,Bach,NA,No,DQWhOti,aus_three_12_hex.png,4,hotspots,3,8,12.29605651,2019-12-05 00:30:45,2019-12-05 00:30:57,
B,45368139,Consented,He,Bach,NA,No,DQWhOti,aus_nwse_2_hex.png,2,consistent,3,9,52.48062015,2019-12-05 00:30:57,2019-12-05 00:31:50,
B,45368139,Consented,He,Bach,NA,No,DQWhOti,aus_cities_9_hex.png,11,consistent,1,10,24.47309303,2019-12-05 00:31:50,2019-12-05 00:32:14,
B,45368139,Consented,He,Bach,NA,No,DQWhOti,aus_cities_4_geo.png,5,trend,2,11,16.12164164,2019-12-05 00:32:14,2019-12-05 00:32:30,
B,45368139,Consented,He,Bach,NA,No,DQWhOti,aus_three_5_hex.png,1,clusters,4,12,25.11662984,2019-12-05 00:32:30,2019-12-05 00:32:55,
B,45368139,Consented,He,Bach,NA,No,DQWhOti,aus_cities_3_hex.png,3,0,3,1,10.60585093,2019-12-05 00:30:05,2019-12-05 00:30:16,
B,45368139,Consented,He,Bach,NA,No,DQWhOti,aus_nwse_3_hex.png,3,0,3,2,7.889073372,2019-12-05 00:30:16,2019-12-05 00:30:24,
B,45368139,Consented,He,Bach,NA,No,DQWhOti,aus_nwse_6_geo.png,6,clusters,3,3,7.635234356,2019-12-05 00:30:24,2019-12-05 00:30:31,
B,45368139,Consented,He,Bach,NA,No,DQWhOti,aus_cities_12_geo.png,6,trend,4,4,9.641933918,2019-12-05 00:30:31,2019-12-05 00:30:41,
B,45368139,Consented,He,Bach,NA,No,DQWhOti,aus_three_8_geo.png,0,0,3,5,3.389900446,2019-12-05 00:30:41,2019-12-05 00:30:44,
B,45368139,Consented,He,Bach,NA,No,DQWhOti,aus_nwse_5_geo.png,0,0,3,6,0.287905455,2019-12-05 00:30:44,2019-12-05 00:30:45,
B,45368139,Consented,He,Bach,NA,No,DQWhOti,aus_three_9_geo.png,0,0,3,7,0.431014776,2019-12-05 00:30:45,2019-12-05 00:30:45,
B,45368139,Consented,He,Bach,NA,No,DQWhOti,aus_three_12_hex.png,4,hotspots,3,8,12.29605651,2019-12-05 00:30:45,2019-12-05 00:30:57,
B,45368139,Consented,He,Bach,NA,No,DQWhOti,aus_nwse_2_hex.png,2,consistent,3,9,52.48062015,2019-12-05 00:30:57,2019-12-05 00:31:50,
B,45368139,Consented,He,Bach,NA,No,DQWhOti,aus_cities_9_hex.png,11,consistent,1,10,24.47309303,2019-12-05 00:31:50,2019-12-05 00:32:14,
B,45368139,Consented,He,Bach,NA,No,DQWhOti,aus_cities_4_geo.png,5,trend,2,11,16.12164164,2019-12-05 00:32:14,2019-12-05 00:32:30,
B,45368139,Consented,He,Bach,NA,No,DQWhOti,aus_three_5_hex.png,1,clusters,4,12,37.15445256,2019-12-05 00:32:30,2019-12-05 00:33:07,
B,45368139,Consented,He,Bach,NA,No,DQWhOti,aus_cities_3_hex.png,3,0,3,1,10.60585093,2019-12-05 00:30:05,2019-12-05 00:30:16,
B,45368139,Consented,He,Bach,NA,No,DQWhOti,aus_nwse_3_hex.png,3,0,3,2,7.889073372,2019-12-05 00:30:16,2019-12-05 00:30:24,
B,45368139,Consented,He,Bach,NA,No,DQWhOti,aus_nwse_6_geo.png,6,clusters,3,3,7.635234356,2019-12-05 00:30:24,2019-12-05 00:30:31,
B,45368139,Consented,He,Bach,NA,No,DQWhOti,aus_cities_12_geo.png,6,trend,4,4,9.641933918,2019-12-05 00:30:31,2019-12-05 00:30:41,
B,45368139,Consented,He,Bach,NA,No,DQWhOti,aus_three_8_geo.png,0,0,3,5,3.389900446,2019-12-05 00:30:41,2019-12-05 00:30:44,
B,45368139,Consented,He,Bach,NA,No,DQWhOti,aus_nwse_5_geo.png,0,0,3,6,0.287905455,2019-12-05 00:30:44,2019-12-05 00:30:45,
B,45368139,Consented,He,Bach,NA,No,DQWhOti,aus_three_9_geo.png,0,0,3,7,0.431014776,2019-12-05 00:30:45,2019-12-05 00:30:45,
B,45368139,Consented,He,Bach,NA,No,DQWhOti,aus_three_12_hex.png,4,hotspots,3,8,12.29605651,2019-12-05 00:30:45,2019-12-05 00:30:57,
B,45368139,Consented,He,Bach,NA,No,DQWhOti,aus_nwse_2_hex.png,2,consistent,3,9,52.48062015,2019-12-05 00:30:57,2019-12-05 00:31:50,
B,45368139,Consented,He,Bach,NA,No,DQWhOti,aus_cities_9_hex.png,11,consistent,1,10,24.47309303,2019-12-05 00:31:50,2019-12-05 00:32:14,
B,45368139,Consented,He,Bach,NA,No,DQWhOti,aus_cities_4_geo.png,5,trend,2,11,16.12164164,2019-12-05 00:32:14,2019-12-05 00:32:30,
B,45368139,Consented,He,Bach,NA,No,DQWhOti,aus_three_5_hex.png,1,clusters,4,12,48.7658267,2019-12-05 00:32:30,2019-12-05 00:33:19,
B,45368139,Consented,He,Bach,NA,No,DQWhOti,aus_cities_3_hex.png,3,0,3,1,10.60585093,2019-12-05 00:30:05,2019-12-05 00:30:16,
B,45368139,Consented,He,Bach,NA,No,DQWhOti,aus_nwse_3_hex.png,3,0,3,2,7.889073372,2019-12-05 00:30:16,2019-12-05 00:30:24,
B,45368139,Consented,He,Bach,NA,No,DQWhOti,aus_nwse_6_geo.png,6,clusters,3,3,7.635234356,2019-12-05 00:30:24,2019-12-05 00:30:31,
B,45368139,Consented,He,Bach,NA,No,DQWhOti,aus_cities_12_geo.png,6,trend,4,4,9.641933918,2019-12-05 00:30:31,2019-12-05 00:30:41,
B,45368139,Consented,He,Bach,NA,No,DQWhOti,aus_three_8_geo.png,0,0,3,5,3.389900446,2019-12-05 00:30:41,2019-12-05 00:30:44,
B,45368139,Consented,He,Bach,NA,No,DQWhOti,aus_nwse_5_geo.png,0,0,3,6,0.287905455,2019-12-05 00:30:44,2019-12-05 00:30:45,
B,45368139,Consented,He,Bach,NA,No,DQWhOti,aus_three_9_geo.png,0,0,3,7,0.431014776,2019-12-05 00:30:45,2019-12-05 00:30:45,
B,45368139,Consented,He,Bach,NA,No,DQWhOti,aus_three_12_hex.png,4,hotspots,3,8,12.29605651,2019-12-05 00:30:45,2019-12-05 00:30:57,
B,45368139,Consented,He,Bach,NA,No,DQWhOti,aus_nwse_2_hex.png,2,consistent,3,9,52.48062015,2019-12-05 00:30:57,2019-12-05 00:31:50,
B,45368139,Consented,He,Bach,NA,No,DQWhOti,aus_cities_9_hex.png,11,consistent,1,10,24.47309303,2019-12-05 00:31:50,2019-12-05 00:32:14,
B,45368139,Consented,He,Bach,NA,No,DQWhOti,aus_cities_4_geo.png,5,trend,2,11,16.12164164,2019-12-05 00:32:14,2019-12-05 00:32:30,
B,45368139,Consented,He,Bach,NA,No,DQWhOti,aus_three_5_hex.png,1,clusters,4,12,1.015720904,2019-12-05 00:32:30,2019-12-05 00:33:31,
A,45541888,Consented,He,Bach,25 - 34,No,FpLL0zC,aus_three_12_geo.png,3,trend,3,1,48.11923599,2019-12-05 00:37:50,2019-12-05 00:38:38,
A,45541888,Consented,He,Bach,25 - 34,No,FpLL0zC,aus_nwse_3_geo.png,11,trend,3,2,18.55486155,2019-12-05 00:38:38,2019-12-05 00:38:57,
A,45541888,Consented,He,Bach,25 - 34,No,FpLL0zC,aus_three_9_hex.png,9,trend,3,3,25.86535096,2019-12-05 00:38:57,2019-12-05 00:39:23,
A,45541888,Consented,He,Bach,25 - 34,No,FpLL0zC,aus_cities_4_hex.png,9,trend,3,4,17.74317694,2019-12-05 00:39:23,2019-12-05 00:39:40,
A,45541888,Consented,He,Bach,25 - 34,No,FpLL0zC,aus_three_5_geo.png,4,clusters,3,5,13.72306204,2019-12-05 00:39:40,2019-12-05 00:39:54,
A,45541888,Consented,He,Bach,25 - 34,No,FpLL0zC,aus_cities_12_hex.png,5,0,3,6,35.10004878,2019-12-05 00:39:54,2019-12-05 00:40:29,
A,45541888,Consented,He,Bach,25 - 34,No,FpLL0zC,aus_cities_9_geo.png,7,trend,3,7,22.7834518,2019-12-05 00:40:29,2019-12-05 00:40:52,
A,45541888,Consented,He,Bach,25 - 34,No,FpLL0zC,aus_cities_3_geo.png,11,clusters,3,8,21.68106818,2019-12-05 00:40:52,2019-12-05 00:41:14,
A,45541888,Consented,He,Bach,25 - 34,No,FpLL0zC,aus_nwse_5_hex.png,2,0,3,9,8.188024521,2019-12-05 00:41:14,2019-12-05 00:41:22,
A,45541888,Consented,He,Bach,25 - 34,No,FpLL0zC,aus_nwse_2_geo.png,7,0,3,10,12.18508077,2019-12-05 00:41:22,2019-12-05 00:41:34,
A,45541888,Consented,He,Bach,25 - 34,No,FpLL0zC,aus_nwse_6_hex.png,1,0,3,11,12.78487468,2019-12-05 00:41:34,2019-12-05 00:41:47,
A,45541888,Consented,He,Bach,25 - 34,No,FpLL0zC,aus_three_8_hex.png,8,hotspots,3,12,24.27398634,2019-12-05 00:41:47,2019-12-05 00:42:11,
B,44615724,Consented,He,Bach,18 - 24,No,tSYvjsN,aus_nwse_5_geo.png,9,trend,1,1,56.13181281,2019-12-05 00:39:48,2019-12-05 00:40:44,
B,44615724,Consented,He,Bach,18 - 24,No,tSYvjsN,aus_three_9_geo.png,8,clusters,5,2,22.25932312,2019-12-05 00:40:44,2019-12-05 00:41:06,
B,44615724,Consented,He,Bach,18 - 24,No,tSYvjsN,aus_nwse_3_hex.png,1,clusters,4,3,3.053346451,2019-12-05 00:41:06,2019-12-05 00:44:09,
B,44615724,Consented,He,Bach,18 - 24,No,tSYvjsN,aus_cities_9_hex.png,9,trend,3,4,21.09536052,2019-12-05 00:44:09,2019-12-05 00:44:30,
B,44615724,Consented,He,Bach,18 - 24,No,tSYvjsN,aus_cities_12_geo.png,6,clusters,4,5,22.83456755,2019-12-05 00:44:30,2019-12-05 00:44:53,
B,44615724,Consented,He,Bach,18 - 24,No,tSYvjsN,aus_three_8_geo.png,5,hotspots,4,6,14.08264709,2019-12-05 00:44:53,2019-12-05 00:45:07,
B,44615724,Consented,He,Bach,18 - 24,No,tSYvjsN,aus_cities_3_hex.png,0,0,3,7,4.408725023,2019-12-05 00:45:07,2019-12-05 00:45:12,
B,44615724,Consented,He,Bach,18 - 24,No,tSYvjsN,aus_nwse_6_geo.png,8,hotspots,5,8,20.18630075,2019-12-05 00:45:12,2019-12-05 00:45:32,
B,44615724,Consented,He,Bach,18 - 24,No,tSYvjsN,aus_nwse_2_hex.png,2,clusters,4,9,18.52379751,2019-12-05 00:45:32,2019-12-05 00:45:50,
B,44615724,Consented,He,Bach,18 - 24,No,tSYvjsN,aus_three_12_hex.png,12,clusters,3,10,21.79849005,2019-12-05 00:45:50,2019-12-05 00:46:12,
B,44615724,Consented,He,Bach,18 - 24,No,tSYvjsN,aus_cities_4_geo.png,11,clusters,3,11,15.39750433,2019-12-05 00:46:12,2019-12-05 00:46:27,
B,44615724,Consented,He,Bach,18 - 24,No,tSYvjsN,aus_three_5_hex.png,1,hotspots,4,12,1.32190371,2019-12-05 00:46:27,2019-12-05 00:47:47,
B,45039462,Consented,He,Bach,35 - 44,No,ZxAi7tX,aus_nwse_5_geo.png,5,clusters,4,1,2.043484946,2019-12-05 00:41:49,2019-12-05 00:43:52,
B,45039462,Consented,He,Bach,35 - 44,No,ZxAi7tX,aus_three_9_geo.png,4,clusters,4,2,24.68273807,2019-12-05 00:43:52,2019-12-05 00:44:16,
B,45558744,Consented,He,High School,35 - 44,No,lNVvRUS,aus_three_5_hex.png,1,clusters,4,1,1.270909409,2019-12-05 00:42:05,2019-12-05 00:43:22,
B,45039462,Consented,He,Bach,35 - 44,No,ZxAi7tX,aus_nwse_2_hex.png,2,hotspots,4,3,31.02522326,2019-12-05 00:44:16,2019-12-05 00:44:47,
B,45558744,Consented,He,High School,35 - 44,No,lNVvRUS,aus_three_8_geo.png,5,clusters,5,2,1.274670557,2019-12-05 00:43:22,2019-12-05 00:44:38,
B,45039462,Consented,He,Bach,35 - 44,No,ZxAi7tX,aus_three_5_hex.png,4,clusters,4,4,13.03974223,2019-12-05 00:44:47,2019-12-05 00:45:01,
B,45558744,Consented,He,High School,35 - 44,No,lNVvRUS,aus_three_9_geo.png,4,clusters,5,3,10.87290955,2019-12-05 00:44:38,2019-12-05 00:44:49,
B,45039462,Consented,He,Bach,35 - 44,No,ZxAi7tX,aus_three_8_geo.png,2,clusters,4,5,50.99101925,2019-12-05 00:45:01,2019-12-05 00:45:52,
B,45558744,Consented,He,High School,35 - 44,No,lNVvRUS,aus_cities_12_geo.png,6,clusters,5,4,19.44720793,2019-12-05 00:44:49,2019-12-05 00:45:09,
B,45039462,Consented,He,Bach,35 - 44,No,ZxAi7tX,aus_nwse_6_geo.png,6,clusters,3,6,11.5801518,2019-12-05 00:45:52,2019-12-05 00:46:03,
B,45558744,Consented,He,High School,35 - 44,No,lNVvRUS,aus_cities_9_hex.png,9,trend,4,5,20.75174499,2019-12-05 00:45:09,2019-12-05 00:45:29,
B,45039462,Consented,He,Bach,35 - 44,No,ZxAi7tX,aus_cities_9_hex.png,3,clusters,3,7,17.04583859,2019-12-05 00:46:03,2019-12-05 00:46:20,
B,45558744,Consented,He,High School,35 - 44,No,lNVvRUS,aus_nwse_6_geo.png,4,clusters,4,6,19.08894444,2019-12-05 00:45:29,2019-12-05 00:45:48,
B,45039462,Consented,He,Bach,35 - 44,No,ZxAi7tX,aus_cities_12_geo.png,6,clusters,4,8,18.47044253,2019-12-05 00:46:20,2019-12-05 00:46:39,
B,45558744,Consented,He,High School,35 - 44,No,lNVvRUS,aus_cities_3_hex.png,3,clusters,5,7,10.88503504,2019-12-05 00:45:48,2019-12-05 00:45:59,
B,45558744,Consented,He,High School,35 - 44,No,lNVvRUS,aus_nwse_2_hex.png,2,clusters,5,8,12.40245199,2019-12-05 00:45:59,2019-12-05 00:46:12,
B,45039462,Consented,He,Bach,35 - 44,No,ZxAi7tX,aus_cities_4_geo.png,5,clusters,4,9,17.49957967,2019-12-05 00:46:39,2019-12-05 00:46:56,
B,45558744,Consented,He,High School,35 - 44,No,lNVvRUS,aus_nwse_3_hex.png,3,clusters,4,9,19.89328051,2019-12-05 00:46:12,2019-12-05 00:46:32,
B,45039462,Consented,He,Bach,35 - 44,No,ZxAi7tX,aus_cities_3_hex.png,5,clusters,4,10,0.208354473,2019-12-05 00:46:56,2019-12-05 00:46:56,
B,45558744,Consented,He,High School,35 - 44,No,lNVvRUS,aus_nwse_5_geo.png,3,clusters,3,10,30.51225972,2019-12-05 00:46:32,2019-12-05 00:47:02,
B,45039462,Consented,He,Bach,35 - 44,No,ZxAi7tX,aus_three_12_hex.png,4,trend,4,11,23.90014887,2019-12-05 00:46:56,2019-12-05 00:47:20,
B,45558744,Consented,He,High School,35 - 44,No,lNVvRUS,aus_cities_4_geo.png,11,clusters,4,11,17.70858312,2019-12-05 00:47:02,2019-12-05 00:47:20,
B,45039462,Consented,He,Bach,35 - 44,No,ZxAi7tX,aus_nwse_3_hex.png,3,clusters,4,12,45.06072474,2019-12-05 00:47:20,2019-12-05 00:48:05,
B,45558744,Consented,He,High School,35 - 44,No,lNVvRUS,aus_three_12_hex.png,9,clusters,4,12,47.42039061,2019-12-05 00:47:20,2019-12-05 00:48:07,
B,45039462,Consented,He,Bach,35 - 44,No,ZxAi7tX,aus_nwse_5_geo.png,5,clusters,4,1,2.043484946,2019-12-05 00:41:49,2019-12-05 00:43:52,
B,45039462,Consented,He,Bach,35 - 44,No,ZxAi7tX,aus_three_9_geo.png,4,clusters,4,2,24.68273807,2019-12-05 00:43:52,2019-12-05 00:44:16,
B,45039462,Consented,He,Bach,35 - 44,No,ZxAi7tX,aus_nwse_2_hex.png,2,hotspots,4,3,31.02522326,2019-12-05 00:44:16,2019-12-05 00:44:47,
B,45039462,Consented,He,Bach,35 - 44,No,ZxAi7tX,aus_three_5_hex.png,4,clusters,4,4,13.03974223,2019-12-05 00:44:47,2019-12-05 00:45:01,
B,45039462,Consented,He,Bach,35 - 44,No,ZxAi7tX,aus_three_8_geo.png,2,clusters,4,5,50.99101925,2019-12-05 00:45:01,2019-12-05 00:45:52,
B,45039462,Consented,He,Bach,35 - 44,No,ZxAi7tX,aus_nwse_6_geo.png,6,clusters,3,6,11.5801518,2019-12-05 00:45:52,2019-12-05 00:46:03,
B,45039462,Consented,He,Bach,35 - 44,No,ZxAi7tX,aus_cities_9_hex.png,3,clusters,3,7,17.04583859,2019-12-05 00:46:03,2019-12-05 00:46:20,
B,45039462,Consented,He,Bach,35 - 44,No,ZxAi7tX,aus_cities_12_geo.png,6,clusters,4,8,18.47044253,2019-12-05 00:46:20,2019-12-05 00:46:39,
B,45039462,Consented,He,Bach,35 - 44,No,ZxAi7tX,aus_cities_4_geo.png,5,clusters,4,9,17.49957967,2019-12-05 00:46:39,2019-12-05 00:46:56,
B,45039462,Consented,He,Bach,35 - 44,No,ZxAi7tX,aus_cities_3_hex.png,5,clusters,4,10,0.208354473,2019-12-05 00:46:56,2019-12-05 00:46:56,
B,45039462,Consented,He,Bach,35 - 44,No,ZxAi7tX,aus_three_12_hex.png,4,trend,4,11,23.90014887,2019-12-05 00:46:56,2019-12-05 00:47:20,
B,45039462,Consented,He,Bach,35 - 44,No,ZxAi7tX,aus_nwse_3_hex.png,3,clusters,4,12,58.95687032,2019-12-05 00:47:20,2019-12-05 00:48:19,
A,43610820,Consented,She,Masters,35 - 44,No,ISeh4Ev,aus_three_9_hex.png,9,hotspots,4,1,1.414415924,2019-12-05 00:42:11,2019-12-05 00:43:36,
A,43610820,Consented,She,Masters,35 - 44,No,ISeh4Ev,aus_three_12_geo.png,2,clusters,4,2,43.60269737,2019-12-05 00:43:36,2019-12-05 00:44:20,
A,43610820,Consented,She,Masters,35 - 44,No,ISeh4Ev,aus_nwse_5_hex.png,1,clusters,4,3,40.07931519,2019-12-05 00:44:20,2019-12-05 00:45:00,
A,43610820,Consented,She,Masters,35 - 44,No,ISeh4Ev,aus_three_5_geo.png,4,trend,5,4,30.40214562,2019-12-05 00:45:00,2019-12-05 00:45:30,
A,43610820,Consented,She,Masters,35 - 44,No,ISeh4Ev,aus_nwse_6_hex.png,6,trend,5,5,26.65518713,2019-12-05 00:45:30,2019-12-05 00:45:57,
A,43610820,Consented,She,Masters,35 - 44,No,ISeh4Ev,aus_three_8_hex.png,8,hotspots,5,6,23.28415918,2019-12-05 00:45:57,2019-12-05 00:46:20,
A,43610820,Consented,She,Masters,35 - 44,No,ISeh4Ev,aus_nwse_3_geo.png,4,trend,4,7,23.60537028,2019-12-05 00:46:20,2019-12-05 00:46:44,
A,43610820,Consented,She,Masters,35 - 44,No,ISeh4Ev,aus_cities_12_hex.png,12,hotspots,4,8,26.96076012,2019-12-05 00:46:44,2019-12-05 00:47:11,
A,43610820,Consented,She,Masters,35 - 44,No,ISeh4Ev,aus_cities_4_hex.png,4,hotspots,4,9,36.30029941,2019-12-05 00:47:11,2019-12-05 00:47:47,
A,43610820,Consented,She,Masters,35 - 44,No,ISeh4Ev,aus_nwse_2_geo.png,2,hotspots,5,10,31.3176012,2019-12-05 00:47:47,2019-12-05 00:48:19,
A,43610820,Consented,She,Masters,35 - 44,No,ISeh4Ev,aus_cities_9_geo.png,3,clusters,5,11,1.11292417,2019-12-05 00:48:19,2019-12-05 00:49:25,
A,43610820,Consented,She,Masters,35 - 44,No,ISeh4Ev,aus_cities_3_geo.png,3,hotspots,5,12,1.558985094,2019-12-05 00:49:25,2019-12-05 00:50:59,
A,29661345,Consented,He,Bach,NA,No,jGO1HGX,aus_cities_4_hex.png,4,clusters,3,1,2.12264839,2019-12-05 00:43:47,2019-12-05 00:45:54,
A,29661345,Consented,He,Bach,NA,No,jGO1HGX,aus_nwse_6_hex.png,6,clusters,3,2,1.110672649,2019-12-05 00:45:54,2019-12-05 00:47:01,
A,29661345,Consented,He,Bach,NA,No,jGO1HGX,aus_three_8_hex.png,9,clusters,3,3,1.434168037,2019-12-05 00:47:01,2019-12-05 00:48:27,
A,29661345,Consented,He,Bach,NA,No,jGO1HGX,aus_cities_12_hex.png,12,clusters,3,4,41.43273234,2019-12-05 00:48:27,2019-12-05 00:49:09,
A,29661345,Consented,He,Bach,NA,No,jGO1HGX,aus_nwse_2_geo.png,2,clusters,3,5,34.69466949,2019-12-05 00:49:09,2019-12-05 00:49:43,
A,29661345,Consented,He,Bach,NA,No,jGO1HGX,aus_cities_3_geo.png,3,clusters,3,6,27.70436811,2019-12-05 00:49:43,2019-12-05 00:50:11,
A,29661345,Consented,He,Bach,NA,No,jGO1HGX,aus_cities_9_geo.png,1,clusters,3,7,43.02907324,2019-12-05 00:50:11,2019-12-05 00:50:54,
A,29661345,Consented,He,Bach,NA,No,jGO1HGX,aus_nwse_5_hex.png,5,clusters,4,8,33.36410928,2019-12-05 00:50:54,2019-12-05 00:51:27,
A,29661345,Consented,He,Bach,NA,No,jGO1HGX,aus_three_5_geo.png,4,clusters,4,9,25.53210044,2019-12-05 00:51:27,2019-12-05 00:51:53,
A,29661345,Consented,He,Bach,NA,No,jGO1HGX,aus_three_12_geo.png,2,clusters,4,10,29.56625032,2019-12-05 00:51:53,2019-12-05 00:52:22,
A,29661345,Consented,He,Bach,NA,No,jGO1HGX,aus_three_9_hex.png,7,clusters,3,11,41.91728973,2019-12-05 00:52:22,2019-12-05 00:53:04,
A,29661345,Consented,He,Bach,NA,No,jGO1HGX,aus_nwse_3_geo.png,3,clusters,3,12,40.83631802,2019-12-05 00:53:04,2019-12-05 00:53:45,
A,45266039,Consented,He,Bach,45 - 54,No,vkhehFs,aus_cities_4_hex.png,4,clusters,3,1,33.12117171,2019-12-05 00:52:28,2019-12-05 00:53:02,
A,45266039,Consented,He,Bach,45 - 54,No,vkhehFs,aus_nwse_2_geo.png,9,trend,3,2,21.08701396,2019-12-05 00:53:02,2019-12-05 00:53:23,
A,45266039,Consented,He,Bach,45 - 54,No,vkhehFs,aus_nwse_6_hex.png,6,clusters,3,3,20.71523499,2019-12-05 00:53:23,2019-12-05 00:53:43,
A,45266039,Consented,He,Bach,45 - 54,No,vkhehFs,aus_three_5_geo.png,4,clusters,3,4,12.41379738,2019-12-05 00:53:43,2019-12-05 00:53:56,
A,45266039,Consented,He,Bach,45 - 54,No,vkhehFs,aus_three_9_hex.png,9,trend,3,5,18.80362177,2019-12-05 00:53:56,2019-12-05 00:54:15,
A,45266039,Consented,He,Bach,45 - 54,No,vkhehFs,aus_cities_3_geo.png,11,clusters,3,6,16.45504785,2019-12-05 00:54:15,2019-12-05 00:54:31,
A,45266039,Consented,He,Bach,45 - 54,No,vkhehFs,aus_three_12_geo.png,2,clusters,3,7,8.562715769,2019-12-05 00:54:31,2019-12-05 00:54:40,
A,45266039,Consented,He,Bach,45 - 54,No,vkhehFs,aus_nwse_5_hex.png,5,clusters,3,8,13.28149939,2019-12-05 00:54:40,2019-12-05 00:54:53,
A,45266039,Consented,He,Bach,45 - 54,No,vkhehFs,aus_cities_9_geo.png,1,trend,3,9,8.715351343,2019-12-05 00:54:53,2019-12-05 00:55:02,
A,45266039,Consented,He,Bach,45 - 54,No,vkhehFs,aus_nwse_3_geo.png,0,0,3,10,5.499119997,2019-12-05 00:55:02,2019-12-05 00:55:07,
A,45266039,Consented,He,Bach,45 - 54,No,vkhehFs,aus_three_8_hex.png,8,trend,3,11,15.7729249,2019-12-05 00:55:07,2019-12-05 00:55:23,
A,45266039,Consented,He,Bach,45 - 54,No,vkhehFs,aus_cities_12_hex.png,0,0,3,12,17.83265829,2019-12-05 00:55:23,2019-12-05 00:55:41,
A,45266039,Consented,He,Bach,45 - 54,No,vkhehFs,aus_cities_4_hex.png,4,clusters,3,1,33.12117171,2019-12-05 00:52:28,2019-12-05 00:53:02,
A,45266039,Consented,He,Bach,45 - 54,No,vkhehFs,aus_nwse_2_geo.png,9,trend,3,2,21.08701396,2019-12-05 00:53:02,2019-12-05 00:53:23,
A,45266039,Consented,He,Bach,45 - 54,No,vkhehFs,aus_nwse_6_hex.png,6,clusters,3,3,20.71523499,2019-12-05 00:53:23,2019-12-05 00:53:43,
A,45266039,Consented,He,Bach,45 - 54,No,vkhehFs,aus_three_5_geo.png,4,clusters,3,4,12.41379738,2019-12-05 00:53:43,2019-12-05 00:53:56,
A,45266039,Consented,He,Bach,45 - 54,No,vkhehFs,aus_three_9_hex.png,9,trend,3,5,18.80362177,2019-12-05 00:53:56,2019-12-05 00:54:15,
A,45266039,Consented,He,Bach,45 - 54,No,vkhehFs,aus_cities_3_geo.png,11,clusters,3,6,16.45504785,2019-12-05 00:54:15,2019-12-05 00:54:31,
A,45266039,Consented,He,Bach,45 - 54,No,vkhehFs,aus_three_12_geo.png,2,clusters,3,7,8.562715769,2019-12-05 00:54:31,2019-12-05 00:54:40,
